Lat,Lng,SubCategory,Distance to light
37.36349675,-121.8422524,MAT-Mattresses,0.036236401
37.36368992,-121.8942293,MAT-Mattresses,0.0157405
37.36409561,-121.8458879,MAT-Mattresses,0.0040846
37.36409561,-121.8458879,MAT-Mattresses,0.0040846
37.36411884,-121.8616831,MAT-Mattresses,0.0198798
37.36433237,-121.8409961,MAT-Mattresses,2.01E-06
37.36452413,-121.8582468,MAT-Mattresses,0.017249
37.36452413,-121.8582468,MAT-Mattresses,0.017249
37.36452413,-121.8582468,MAT-Mattresses,0.017249
37.36456304,-121.8621233,MAT-Mattresses,0.021125505
37.3647247,-121.8465262,MAT-Mattresses,0.011895
37.36494635,-121.8576264,MAT-Mattresses,0.022995201
37.36567853,-121.8197722,MAT-Mattresses,0.0144
37.36583915,-121.842542,MAT-Mattresses,0.0083698
37.36650646,-121.8063149,MAT-Mattresses,0.027857301
37.36658457,-121.8938518,MAT-Mattresses,2.96E-06
37.36658457,-121.8938518,MAT-Mattresses,2.96E-06
37.36679483,-121.8397737,MAT-Mattresses,0.0540782
37.3668084,-121.8693652,MAT-Mattresses,0.0244867
37.3669364,-121.8518002,MAT-Mattresses,0.0420517
37.3669364,-121.8518002,MAT-Mattresses,0.0420517
37.36743136,-121.8510623,MAT-Mattresses,0.0416031
37.36850193,-121.8604487,MAT-Mattresses,5.12E-06
37.36850193,-121.8604487,MAT-Mattresses,5.12E-06
37.36850193,-121.8604487,MAT-Mattresses,5.12E-06
37.36871372,-121.8481358,MAT-Mattresses,0.012315201
37.36888134,-121.8982737,MAT-Mattresses,0.037822701
37.36888134,-121.8982737,MAT-Mattresses,0.037822701
37.36910774,-121.8485776,MAT-Mattresses,0.011873401
37.36963923,-121.8503682,MAT-Mattresses,0.010555
37.36963923,-121.8503682,MAT-Mattresses,0.010555
37.37001858,-121.8715227,MAT-Mattresses,0.0317095
37.37010368,-121.8496783,MAT-Mattresses,0.0098651
37.37038026,-121.8677438,MAT-Mattresses,0.0279306
37.37051248,-121.8306869,MAT-Mattresses,0.0476198
37.37093975,-121.8632509,MAT-Mattresses,0.0150558
37.37103927,-121.8722077,MAT-Mattresses,0.006099
37.37120554,-121.8357907,MAT-Mattresses,0.042516
37.37142232,-121.8110558,MAT-Mattresses,0.0672509
37.37157442,-121.8350292,MAT-Mattresses,0.0432775
37.37164406,-121.8638895,MAT-Mattresses,0.0751866
37.37220553,-121.8377556,MAT-Mattresses,0.1013205
37.37238494,-121.8416754,MAT-Mattresses,8.64E-06
37.37238494,-121.8416754,MAT-Mattresses,8.64E-06
37.37404903,-121.8684854,MAT-Mattresses,0.004575801
37.37452458,-121.8562505,MAT-Mattresses,0.0168107
37.37464367,-121.8381973,MAT-Mattresses,0.034863902
37.37500571,-121.8460929,MAT-Mattresses,0.0269683
37.37579644,-121.8506717,MAT-Mattresses,0.0150629
37.37623324,-121.8742614,MAT-Mattresses,0.0386526
37.37623324,-121.8742614,MAT-Mattresses,0.0386526
37.37626282,-121.8715894,MAT-Mattresses,0.0359806
37.37629783,-121.8570985,MAT-Mattresses,3.61E-06
37.37648009,-121.86105,MAT-Mattresses,0.003948602
37.37659919,-121.8395326,MAT-Mattresses,0.0175688
37.3766013,-121.8495173,MAT-Mattresses,0.007584101
37.37720992,-121.873004,MAT-Mattresses,0.024392901
37.37747162,-121.8452373,MAT-Mattresses,0.003373802
37.37755222,-121.8252733,MAT-Mattresses,0.0233378
37.37766286,-121.8672888,MAT-Mattresses,0.018677701
37.37776138,-121.8254877,MAT-Mattresses,0.0231234
37.37794544,-121.8624067,MAT-Mattresses,0.0137956
37.37794544,-121.8624067,MAT-Mattresses,0.0137956
37.37809765,-121.8769032,MAT-Mattresses,0.0282921
37.37849137,-121.8763987,MAT-Mattresses,0.0277876
37.3790079,-121.9299024,MAT-Mattresses,0.076917
37.37909777,-121.8590706,MAT-Mattresses,0.0060852
37.37909777,-121.8590706,MAT-Mattresses,0.0060852
37.37911218,-121.8778001,MAT-Mattresses,0.0248147
37.37918346,-121.8469852,MAT-Mattresses,0.0060002
37.37924103,-121.8812371,MAT-Mattresses,0.028251704
37.37972308,-121.9002797,MAT-Mattresses,0.0472943
37.37996919,-121.8485633,MAT-Mattresses,0.0517162
37.38024294,-121.8477357,MAT-Mattresses,0.0525438
37.38026718,-121.8762558,MAT-Mattresses,0.0659985
37.38030541,-121.8363322,MAT-Mattresses,0.0260749
37.3815302,-121.8362586,MAT-Mattresses,0.0260013
37.38187204,-121.835547,MAT-Mattresses,0.0252897
37.38224314,-121.8347952,MAT-Mattresses,0.0245379
37.38224314,-121.8347952,MAT-Mattresses,1.42E-06
37.38224314,-121.8347952,MAT-Mattresses,1.42E-06
37.38259733,-121.8759266,MAT-Mattresses,0.0411325
37.38259733,-121.8759266,MAT-Mattresses,0.0411325
37.38274139,-121.8815714,MAT-Mattresses,0.0467773
37.38304486,-121.8754982,MAT-Mattresses,0.0407041
37.38336907,-121.8757056,MAT-Mattresses,0.1107597
37.38376747,-121.8748054,MAT-Mattresses,0.1116599
37.38382823,-121.842253,MAT-Mattresses,0.1442123
37.38382823,-121.842253,MAT-Mattresses,0.1442123
37.38406605,-121.8160102,MAT-Mattresses,0.1704551
37.3843049,-121.8742921,MAT-Mattresses,0.0573095
37.38465377,-121.8598339,MAT-Mattresses,0.0717677
37.38493365,-121.863138,MAT-Mattresses,0.0684636
37.38600671,-121.8371571,MAT-Mattresses,0.0360939
37.38734093,-121.8494554,MAT-Mattresses,0.002793927
37.38764208,-121.850844,MAT-Mattresses,0.004182508
37.38794151,-121.845386,MAT-Mattresses,0.001275502
37.38837522,-121.8973988,MAT-Mattresses,0.0507373
37.38855762,-121.8494129,MAT-Mattresses,0.014176
37.38855933,-121.8999628,MAT-Mattresses,0.0647259
37.38867898,-121.8527647,MAT-Mattresses,0.017527801
37.38989475,-121.862753,MAT-Mattresses,1.10E-06
37.39044777,-121.8423326,MAT-Mattresses,0.0204215
37.39103057,-121.8755051,MAT-Mattresses,0.012751
37.39110628,-121.9010633,MAT-Mattresses,0.0383092
37.39126232,-121.8573817,MAT-Mattresses,0.005372401
37.39126232,-121.8573817,MAT-Mattresses,0.005372401
37.39144828,-121.8382532,MAT-Mattresses,0.0245009
37.3917397,-121.8364113,MAT-Mattresses,0.0329207
37.3917397,-121.8364113,MAT-Mattresses,0.0329207
37.3917397,-121.8364113,MAT-Mattresses,0.0329207
37.3917397,-121.8364113,MAT-Mattresses,0.0329207
37.3917397,-121.8364113,MAT-Mattresses,0.0329207
37.39238244,-121.8741679,MAT-Mattresses,0.0048359
37.39258911,-121.8342249,MAT-Mattresses,0.0351071
37.39294596,-121.8627198,MAT-Mattresses,0.006612201
37.39414023,-121.8681243,MAT-Mattresses,0.0819786
37.39458768,-121.8687557,MAT-Mattresses,0.08261
37.39477192,-121.8579237,MAT-Mattresses,0.071778
37.39482183,-121.8622277,MAT-Mattresses,0.076082
37.39494573,-121.8776969,MAT-Mattresses,0.0915512
37.39497552,-121.848593,MAT-Mattresses,0.0624473
37.39521691,-121.8632031,MAT-Mattresses,1.36E-06
37.39578286,-121.8606024,MAT-Mattresses,0.0026009
37.39579343,-121.8471935,MAT-Mattresses,0.0160098
37.39579343,-121.8471935,MAT-Mattresses,0.0160098
37.39738817,-121.8630888,MAT-Mattresses,0.0342766
37.39790265,-121.8474267,MAT-Mattresses,0.0186145
37.39790265,-121.8474267,MAT-Mattresses,0.0186145
37.39816474,-121.863407,MAT-Mattresses,0.0345948
37.39860176,-121.8669512,MAT-Mattresses,0.038139001
37.39867358,-121.8219844,MAT-Mattresses,0.0068278
37.39875492,-121.8550581,MAT-Mattresses,0.0262459
37.39888275,-121.8376783,MAT-Mattresses,1.77E-06
37.3992183,-121.878297,MAT-Mattresses,0.0406189
37.40197769,-121.827036,MAT-Mattresses,0.001371404
37.40340594,-121.8615567,MAT-Mattresses,0.0358921
37.4034066,-121.8513142,MAT-Mattresses,0.0256496
37.40453385,-121.8704482,MAT-Mattresses,0.052612
37.40460294,-121.8794999,MAT-Mattresses,0.0616637
37.40476823,-121.8682889,MAT-Mattresses,0.0504527
37.40497924,-121.8495142,MAT-Mattresses,0.031678001
37.40497924,-121.8495142,MAT-Mattresses,0.031678001
37.40550359,-121.8777741,MAT-Mattresses,0.0599379
37.40555233,-121.8768001,MAT-Mattresses,0.0589639
37.40600108,-121.8761178,MAT-Mattresses,0.0582816
37.40600108,-121.8761178,MAT-Mattresses,0.0582816
37.40631537,-121.8752713,MAT-Mattresses,0.0067834
37.40654582,-121.8855658,MAT-Mattresses,0.0170779
37.40686773,-121.873765,MAT-Mattresses,0.005277101
37.40723943,-121.8741235,MAT-Mattresses,0.0056356
37.40725765,-121.8700366,MAT-Mattresses,0.0015487
37.40984076,-121.8567631,MAT-Mattresses,0.0135032
37.41003137,-121.8779802,MAT-Mattresses,0.007713902
37.4117693,-121.8536824,MAT-Mattresses,0.0165839
37.41200769,-121.8586958,MAT-Mattresses,0.011570504
37.41231596,-121.9493611,MAT-Mattresses,2.67E-06
37.41420731,-121.8732797,MAT-Mattresses,0.0760831
37.41566579,-121.9382381,MAT-Mattresses,0.0794168
37.41573552,-121.8649877,MAT-Mattresses,0.006166415
37.41695779,-121.8714774,MAT-Mattresses,0.0126561
37.42987713,-121.9708074,MAT-Mattresses,0.0052611
37.43222086,-121.9660022,MAT-Mattresses,0.010066455
37.43280063,-121.9667052,MAT-Mattresses,0.009363309
37.43280063,-121.9667052,MAT-Mattresses,0.009363309
37.17529595,-121.863627,OTH - Other,0.115836183
37.18223758,-121.7616901,OTH - Other,0.019609798
37.18223758,-121.7616901,OTH - Other,0.019609798
37.18223758,-121.7616901,OTH - Other,0.019609798
37.18223758,-121.7616901,OTH - Other,0.019609798
37.18223758,-121.7616901,OTH - Other,0.019609798
37.18223758,-121.7616901,OTH - Other,0.019609798
37.18223758,-121.7616901,OTH - Other,0.019609798
37.18398334,-121.7057079,OTH - Other,0.045139238
37.18398334,-121.7057079,OTH - Other,0.045139238
37.18398334,-121.7057079,OTH - Other,0.045139238
37.18940628,-121.6952462,OTH - Other,0.056854553
37.18940628,-121.6952462,OTH - Other,0.056854553
37.19803974,-121.8331655,OTH - Other,0.001812959
37.19893092,-121.8347027,OTH - Other,0.003350101
37.20058447,-121.8472587,OTH - Other,0.015906107
37.20112869,-121.7364039,OTH - Other,0.0949487
37.20112869,-121.7364039,OTH - Other,0.0949487
37.20112869,-121.7364039,OTH - Other,0.0949487
37.20112869,-121.7364039,OTH - Other,0.0949487
37.20112869,-121.7364039,OTH - Other,0.0949487
37.20112869,-121.7364039,OTH - Other,0.0949487
37.20112869,-121.7364039,OTH - Other,5.07E-05
37.20152009,-121.8346845,OTH - Other,0.0983309
37.20160154,-121.8286468,OTH - Other,0.0922932
37.20335914,-121.8380446,OTH - Other,0.101691
37.20392576,-121.8280756,OTH - Other,0.091722
37.20401963,-121.8591936,OTH - Other,0.12284
37.20549923,-121.8736247,OTH - Other,0.1372711
37.20825284,-121.7287428,OTH - Other,0.007610807
37.20825284,-121.7287428,OTH - Other,0.007610807
37.20825284,-121.7287428,OTH - Other,0.007610807
37.20825284,-121.7287428,OTH - Other,1.71E-05
37.20974908,-121.8628947,OTH - Other,0.1341656
37.20981923,-121.8639551,OTH - Other,0.135226
37.21028785,-121.8577976,OTH - Other,0.1290685
37.21096899,-121.853478,OTH - Other,0.1247489
37.2110817,-121.8317919,OTH - Other,0.1030628
37.21207365,-121.8338645,OTH - Other,0.105135402
37.21388817,-121.7259018,OTH - Other,0.0028273
37.21831682,-121.8636883,OTH - Other,0.1349592
37.21851147,-121.8523649,OTH - Other,0.1236358
37.21851147,-121.8523649,OTH - Other,0.1236358
37.21990438,-121.8886728,OTH - Other,0.1599437
37.2207687,-121.7825879,OTH - Other,0.1028339
37.2207687,-121.7825879,OTH - Other,0.1028339
37.22143368,-121.893091,OTH - Other,0.007669211
37.22164561,-121.8622679,OTH - Other,0.0231539
37.22170578,-121.882074,OTH - Other,0.003347801
37.22190038,-121.7724663,OTH - Other,0.1129555
37.22207873,-121.8729115,OTH - Other,0.0125103
37.22302715,-121.8606532,OTH - Other,0.0862088
37.22320684,-121.8982865,OTH - Other,0.1238421
37.22352823,-121.8993147,OTH - Other,0.1248703
37.22352823,-121.8993147,OTH - Other,0.1248703
37.22359714,-121.7766104,OTH - Other,0.002166002
37.22359714,-121.7766104,OTH - Other,0.002166002
37.22389117,-121.7735457,OTH - Other,0.0008987
37.22410623,-121.7794563,OTH - Other,0.005011915
37.22421677,-121.904352,OTH - Other,0.1299076
37.22580787,-121.9034705,OTH - Other,0.1139547
37.2259203,-121.8619538,OTH - Other,0.072438
37.22643376,-121.7511493,OTH - Other,0.0383665
37.22643376,-121.7511493,OTH - Other,1.97E-05
37.22654321,-121.9039175,OTH - Other,0.1527489
37.22654321,-121.9039175,OTH - Other,0.1527489
37.22654321,-121.9039175,OTH - Other,0.1527489
37.22686439,-121.7768437,OTH - Other,0.025675102
37.22686439,-121.7768437,OTH - Other,0.025675102
37.2270212,-121.8693405,OTH - Other,0.1181719
37.22705828,-121.8296582,OTH - Other,0.0784896
37.22705828,-121.8296582,OTH - Other,0.0784896
37.22745844,-121.781762,OTH - Other,0.0305934
37.22815345,-121.8843688,OTH - Other,0.0539928
37.22929392,-121.8703702,OTH - Other,0.0399942
37.22929392,-121.8703702,OTH - Other,0.0399942
37.22929392,-121.8703702,OTH - Other,0.0399942
37.2294648,-121.7618527,OTH - Other,0.0685233
37.22969062,-121.8370514,OTH - Other,0.0066754
37.22980518,-121.7742028,OTH - Other,0.0561732
37.22982367,-121.7906087,OTH - Other,0.0397673
37.22988074,-121.8834851,OTH - Other,0.0531091
37.23004045,-121.8766782,OTH - Other,0.0463022
37.23019823,-121.8182492,OTH - Other,0.0121268
37.23047824,-121.8394779,OTH - Other,0.0572689
37.23125441,-121.9037238,OTH - Other,0.006977
37.23154845,-121.8954097,OTH - Other,0.001337102
37.23222894,-121.8841033,OTH - Other,0.0207764
37.23222894,-121.8841033,OTH - Other,0.0207764
37.23261168,-121.7722343,OTH - Other,0.1326454
37.23261168,-121.7722343,OTH - Other,0.1326454
37.23276536,-121.8358976,OTH - Other,0.0689821
37.23288847,-121.7942662,OTH - Other,0.1106135
37.23288847,-121.7942662,OTH - Other,0.1106135
37.23351626,-121.8409105,OTH - Other,0.0639692
37.23351626,-121.8409105,OTH - Other,0.0639692
37.23480971,-121.8975987,OTH - Other,0.007281
37.23480971,-121.8975987,OTH - Other,8.01E-07
37.23550967,-121.8440017,OTH - Other,0.0535962
37.23557387,-121.7842023,OTH - Other,0.1133956
37.23621199,-121.7686759,OTH - Other,0.128922
37.23635298,-121.9057601,OTH - Other,0.0081622
37.2363626,-121.9035229,OTH - Other,0.005925
37.2363626,-121.9035229,OTH - Other,0.005925
37.2363626,-121.9035229,OTH - Other,0.005925
37.2363626,-121.9035229,OTH - Other,0.005925
37.2363626,-121.9035229,OTH - Other,0.005925
37.23660732,-121.7936986,OTH - Other,0.1038993
37.23681747,-121.8370057,OTH - Other,0.0035846
37.23687331,-121.8306068,OTH - Other,0.009983501
37.23692517,-121.8124623,OTH - Other,0.028128
37.23693039,-121.8115635,OTH - Other,0.0290268
37.23694234,-121.80978,OTH - Other,0.0308103
37.23694563,-121.8089157,OTH - Other,0.0316746
37.23695022,-121.8079525,OTH - Other,0.0326378
37.23696222,-121.8061541,OTH - Other,0.0344362
37.23698953,-121.8038402,OTH - Other,0.0023143
37.23698953,-121.8038402,OTH - Other,0.0023143
37.23698953,-121.8038402,OTH - Other,0.0023143
37.23699875,-121.8124719,OTH - Other,0.0063174
37.23717568,-121.7176836,OTH - Other,0.0884709
37.23717568,-121.7176836,OTH - Other,0.0884709
37.23717568,-121.7176836,OTH - Other,0.0884709
37.23743584,-121.8194123,OTH - Other,0.0132578
37.23754728,-121.8203203,OTH - Other,0.014165801
37.23788909,-121.8866491,OTH - Other,0.0645469
37.23847306,-121.8849731,OTH - Other,0.0628709
37.23878217,-121.8508013,OTH - Other,0.0286991
37.23882655,-121.7743851,OTH - Other,0.0477171
37.23882655,-121.7743851,OTH - Other,0.0477171
37.23882655,-121.7743851,OTH - Other,0.0477171
37.23882655,-121.7743851,OTH - Other,0.0477171
37.23903383,-121.8327527,OTH - Other,0.0106505
37.23905987,-121.9035779,OTH - Other,0.0814757
37.23918955,-121.8957677,OTH - Other,0.0736655
37.2392119,-121.8526232,OTH - Other,0.030521
37.2398617,-121.8917322,OTH - Other,0.0935787
37.24008341,-121.9176007,OTH - Other,0.1194472
37.24013572,-121.9037964,OTH - Other,0.1056429
37.24013572,-121.9037964,OTH - Other,0.1056429
37.24047221,-121.8579406,OTH - Other,0.0597871
37.24057447,-121.7669914,OTH - Other,0.031162101
37.24057447,-121.7669914,OTH - Other,0.031162101
37.24057447,-121.7669914,OTH - Other,0.031162101
37.24072585,-121.8096265,OTH - Other,0.011473004
37.24087922,-121.8877437,OTH - Other,0.0895902
37.24097302,-121.8606571,OTH - Other,0.0625036
37.24107283,-121.8172796,OTH - Other,0.0191261
37.24129747,-121.8396953,OTH - Other,0.0415418
37.24138865,-121.8800484,OTH - Other,0.0613431
37.24151231,-121.7788294,OTH - Other,0.0398759
37.24163684,-121.9072187,OTH - Other,0.0885134
37.24165623,-121.8623966,OTH - Other,0.0436913
37.24166455,-121.8221744,OTH - Other,0.0034691
37.24184779,-121.8980773,OTH - Other,0.079372
37.24207351,-121.8306876,OTH - Other,0.0119823
37.24226089,-121.8602675,OTH - Other,0.0415622
37.24226089,-121.8602675,OTH - Other,0.0415622
37.24259123,-121.8158778,OTH - Other,0.0028275
37.24264825,-121.9363651,OTH - Other,0.1176598
37.24299549,-121.868973,OTH - Other,0.0382689
37.24299549,-121.868973,OTH - Other,0.0382689
37.24312333,-121.8449615,OTH - Other,0.0142574
37.24317888,-121.8895245,OTH - Other,0.0588204
37.24331705,-121.8092676,OTH - Other,0.0214365
37.24331705,-121.8092676,OTH - Other,0.0214365
37.2434186,-121.9312406,OTH - Other,0.1005365
37.24348779,-121.9226541,OTH - Other,0.09195
37.24348779,-121.9226541,OTH - Other,0.09195
37.24386944,-121.8251653,OTH - Other,0.0055388
37.24444378,-121.803929,OTH - Other,0.0267751
37.24462791,-121.7797916,OTH - Other,0.0509125
37.24468152,-121.9108009,OTH - Other,0.0800968
37.24531299,-121.945524,OTH - Other,0.0431824
37.24581312,-121.8870934,OTH - Other,0.0152482
37.24581312,-121.8870934,OTH - Other,0.0152482
37.24609636,-121.7666159,OTH - Other,0.1357257
37.24619387,-121.8558914,OTH - Other,0.0464502
37.24631794,-121.9312665,OTH - Other,0.0289249
37.24635353,-121.8861351,OTH - Other,3.35E-06
37.24639271,-121.7826475,OTH - Other,0.1034845
37.24659274,-121.8915945,OTH - Other,0.0054625
37.24684493,-121.8853224,OTH - Other,0.0008096
37.24690451,-121.7851095,OTH - Other,0.1010225
37.24707432,-121.908756,OTH - Other,0.022624
37.24745518,-121.7678807,OTH - Other,0.0747195
37.24753731,-121.7888988,OTH - Other,0.0537014
37.24753731,-121.7888988,OTH - Other,0.0537014
37.24769671,-121.8969667,OTH - Other,0.0543665
37.24782633,-121.8281538,OTH - Other,0.014446401
37.24788902,-121.8126152,OTH - Other,0.029985
37.24830532,-121.8397806,OTH - Other,0.002819601
37.24846553,-121.8325794,OTH - Other,4.81E-06
37.24846553,-121.8325794,OTH - Other,4.81E-06
37.24858402,-121.7722103,OTH - Other,0.0603645
37.24858402,-121.7722103,OTH - Other,0.0603645
37.24870826,-121.8818488,OTH - Other,0.049274
37.24875099,-121.9131041,OTH - Other,0.0805293
37.24889172,-121.9098568,OTH - Other,0.077282
37.24891579,-121.9276464,OTH - Other,0.0950716
37.2490015,-121.9122908,OTH - Other,0.079716
37.24906455,-121.8946126,OTH - Other,0.0620378
37.24906455,-121.8946126,OTH - Other,0.0620378
37.24966938,-121.8468643,OTH - Other,0.0142895
37.25008147,-121.9222045,OTH - Other,0.02875
37.25024926,-121.7705864,OTH - Other,0.1803681
37.25024926,-121.7705864,OTH - Other,0.1803681
37.25024926,-121.7705864,OTH - Other,0.1803681
37.2503584,-121.8588765,OTH - Other,0.092078
37.2503584,-121.8588765,OTH - Other,0.092078
37.25040965,-121.8665501,OTH - Other,0.0844044
37.25040965,-121.8665501,OTH - Other,0.0844044
37.25040965,-121.8665501,OTH - Other,0.0844044
37.25042072,-121.8688913,OTH - Other,0.0820632
37.25042072,-121.8688913,OTH - Other,0.0820632
37.25042072,-121.8688913,OTH - Other,0.0820632
37.25054443,-121.9313149,OTH - Other,1.96E-06
37.25057314,-121.8467521,OTH - Other,0.0845618
37.25061623,-121.9416317,OTH - Other,0.0103178
37.25062134,-121.9405003,OTH - Other,0.0091864
37.25103694,-121.910805,OTH - Other,0.0205089
37.25103694,-121.910805,OTH - Other,0.0205089
37.25103694,-121.910805,OTH - Other,0.0205089
37.25103694,-121.910805,OTH - Other,0.0205089
37.25103694,-121.910805,OTH - Other,0.0205089
37.25103694,-121.910805,OTH - Other,0.0205089
37.25103694,-121.910805,OTH - Other,0.0205089
37.25109282,-121.9448471,OTH - Other,0.0135332
37.2511233,-121.7960477,OTH - Other,0.1352662
37.25116973,-121.8345833,OTH - Other,0.0967306
37.25128824,-121.8308378,OTH - Other,0.1004761
37.25128824,-121.8308378,OTH - Other,0.1004761
37.25129932,-121.8090904,OTH - Other,0.0217447
37.25132852,-121.8501415,OTH - Other,0.0193064
37.25137538,-121.8278474,OTH - Other,0.0029877
37.25141527,-121.8230432,OTH - Other,0.0077919
37.25197646,-121.8075416,OTH - Other,0.0232935
37.25239889,-121.8378195,OTH - Other,0.0069844
37.25239889,-121.8378195,OTH - Other,0.0069844
37.2524057,-121.8336815,OTH - Other,0.002846401
37.2525186,-121.8118584,OTH - Other,0.0269913
37.25252041,-121.7972053,OTH - Other,0.0416444
37.25280202,-121.8397126,OTH - Other,0.000862903
37.25283237,-121.8588706,OTH - Other,0.0200209
37.25313973,-121.8405866,OTH - Other,0.000343501
37.25313973,-121.8405866,OTH - Other,0.000343501
37.25342176,-121.8410045,OTH - Other,0.0007614
37.2537943,-121.7960222,OTH - Other,2.63E-06
37.25382475,-121.9135458,OTH - Other,0.1175256
37.25390369,-121.8715685,OTH - Other,0.0755483
37.25399138,-121.8416524,OTH - Other,0.0456322
37.25411525,-121.9443591,OTH - Other,0.1483389
37.25457454,-121.866229,OTH - Other,0.0702088
37.25457454,-121.866229,OTH - Other,0.0702088
37.25496275,-121.8424682,OTH - Other,0.046448001
37.25496275,-121.8424682,OTH - Other,1.05E-05
37.25496275,-121.8424682,OTH - Other,1.05E-05
37.25503575,-121.8013523,OTH - Other,0.0411158
37.25503575,-121.8013523,OTH - Other,0.0411158
37.25503575,-121.8013523,OTH - Other,0.0411158
37.25515026,-121.7947782,OTH - Other,0.0476899
37.25536582,-121.7945249,OTH - Other,0.0479432
37.25536582,-121.7945249,OTH - Other,0.0479432
37.25536582,-121.7945249,OTH - Other,8.26E-06
37.25536582,-121.7945249,OTH - Other,8.26E-06
37.25536582,-121.7945249,OTH - Other,8.26E-06
37.25541403,-121.8983436,OTH - Other,0.1038106
37.25541403,-121.8983436,OTH - Other,0.1038106
37.25541403,-121.8983436,OTH - Other,0.1038106
37.25549451,-121.9420969,OTH - Other,0.1475639
37.25560563,-121.8914337,OTH - Other,0.0969007
37.25570888,-121.9037161,OTH - Other,0.1091831
37.25573116,-121.9386157,OTH - Other,0.1440827
37.2558052,-121.8815238,OTH - Other,0.0869908
37.25593562,-121.8395339,OTH - Other,0.0450009
37.25630705,-121.8218706,OTH - Other,0.009359701
37.25630705,-121.8218706,OTH - Other,0.009359701
37.25636255,-121.8203012,OTH - Other,1.86E-06
37.25642516,-121.8107183,OTH - Other,0.009583302
37.25644207,-121.8080107,OTH - Other,0.0122909
37.2564555,-121.8060525,OTH - Other,0.001167602
37.25677717,-121.9131832,OTH - Other,0.1059631
37.25690755,-121.8784587,OTH - Other,0.0712386
37.25691614,-121.8288728,OTH - Other,0.0216527
37.25691614,-121.8288728,OTH - Other,0.0216527
37.25691614,-121.8288728,OTH - Other,0.0216527
37.25713569,-121.8347885,OTH - Other,0.0275684
37.25717432,-121.7931136,OTH - Other,0.0141065
37.25717432,-121.7931136,OTH - Other,0.0141065
37.25717432,-121.7931136,OTH - Other,0.0141065
37.25717432,-121.7931136,OTH - Other,0.0141065
37.25717432,-121.7931136,OTH - Other,4.05E-06
37.25717432,-121.7931136,OTH - Other,4.05E-06
37.25785986,-121.9485301,OTH - Other,0.1554126
37.25800003,-121.8252343,OTH - Other,0.018442901
37.25830878,-121.9217955,OTH - Other,0.0781183
37.25843866,-121.8608832,OTH - Other,0.017206
37.25871649,-121.7950633,OTH - Other,0.0486139
37.25877166,-121.8309059,OTH - Other,0.0127713
37.25877166,-121.8309059,OTH - Other,0.0127713
37.25877166,-121.8309059,OTH - Other,0.0127713
37.25880278,-121.8266489,OTH - Other,0.0170283
37.25885662,-121.823309,OTH - Other,0.0014701
37.25886955,-121.8165714,OTH - Other,0.0082077
37.25888734,-121.8138018,OTH - Other,0.0109773
37.25888734,-121.8138018,OTH - Other,0.0109773
37.25889599,-121.8128596,OTH - Other,0.0119195
37.25897682,-121.8418739,OTH - Other,0.0170948
37.25897826,-121.7942434,OTH - Other,0.0305357
37.25897826,-121.7942434,OTH - Other,0.0305357
37.25898653,-121.840271,OTH - Other,2.02E-06
37.25898653,-121.840271,OTH - Other,2.02E-06
37.25898653,-121.840271,OTH - Other,2.02E-06
37.25898653,-121.840271,OTH - Other,2.02E-06
37.25898653,-121.840271,OTH - Other,2.02E-06
37.25899524,-121.8389623,OTH - Other,0.001309909
37.25899524,-121.8389623,OTH - Other,0.001309909
37.25900513,-121.8372745,OTH - Other,0.0029977
37.25903059,-121.8330117,OTH - Other,0.0072605
37.25905821,-121.8762331,OTH - Other,0.0359609
37.25905821,-121.8762331,OTH - Other,0.0359609
37.25905821,-121.8762331,OTH - Other,0.0359609
37.25920247,-121.8473454,OTH - Other,3.32E-06
37.25937212,-121.8902853,OTH - Other,0.0429409
37.25942446,-121.7983325,OTH - Other,0.0490119
37.25992408,-121.8584032,OTH - Other,0.0110588
37.26006117,-121.8230307,OTH - Other,0.018159
37.26010672,-121.7955484,OTH - Other,0.0093233
37.26010672,-121.7955484,OTH - Other,0.0093233
37.26014786,-121.8774729,OTH - Other,0.0726012
37.260264,-121.8101455,OTH - Other,0.005273801
37.260264,-121.8101455,OTH - Other,0.005273801
37.26028992,-121.7836766,OTH - Other,0.0211951
37.26028992,-121.7836766,OTH - Other,0.0211951
37.26051809,-121.9146386,OTH - Other,0.1097669
37.26084698,-121.8024017,OTH - Other,0.0024656
37.26111532,-121.8977611,OTH - Other,0.0928938
37.26114765,-121.915075,OTH - Other,0.1102077
37.26114905,-121.795707,OTH - Other,0.0091603
37.26129603,-121.9115852,OTH - Other,0.1067179
37.2615561,-121.8024445,OTH - Other,4.03E-06
37.26155804,-121.8047963,OTH - Other,0.0023558
37.26168817,-121.8012761,OTH - Other,0.0011644
37.26169549,-121.920379,OTH - Other,0.1179385
37.2617424,-121.9314108,OTH - Other,0.1289703
37.2617424,-121.9314108,OTH - Other,0.1289703
37.26188441,-121.8913123,OTH - Other,0.0963883
37.26214455,-121.8506948,OTH - Other,0.0557708
37.26253409,-121.9253494,OTH - Other,0.1304254
37.26298464,-121.876679,OTH - Other,0.081755
37.26298464,-121.876679,OTH - Other,0.081755
37.26318326,-121.9279512,OTH - Other,4.66E-06
37.26355855,-121.8126823,OTH - Other,0.115268
37.26355855,-121.8126823,OTH - Other,0.115268
37.26356638,-121.8746034,OTH - Other,0.0533469
